Id_Anuncio_ShopCar,Modelo,Cor,Combustivel,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca,Data_Extracao_Dados
1186485,Uno Way 1.4 4p.,Branca,Flex,,,https://www.shopcar.com.br/veiculos/fiat/uno-way-1-4-4p/15-15/1186485,Kart Ve�culos,"Rua Rio Grande do Sul, 357 - Jardim dos Estados - Campo Grande / MS",2015.0,2015.0, MS,"Rua Rio Grande do Sul, 357 ", Jardim dos Estados , Campo Grande ,fiat,17/06/2022

1177961,Uno Way 1.0 4p.,Preta,Flex,,,https://www.shopcar.com.br/veiculos/fiat/uno-way-1-0-4p/12-12/1177961,Seicar Ve�culos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",2012.0,2012.0, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,fiat,17/06/2022
1191152,Fox 1.0 4p.,Azul,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/fox-1-0-4p/11-12/1191152,New Car Multimarcas,"Rua do Ros�rio, 259 - Vila Gomes - Campo Grande / MS",2011.0,2012.0, MS,"Rua do Ros�rio, 259 ", Vila Gomes , Campo Grande ,vw-volkswagen,17/06/2022
1186025,Gol Trend 1.6 4p.,Preta,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-trend-1-6-4p/10-11/1186025,BSG Ve�culos,"Av. Cel. Antonino, 2053 - Conj. Res. Estrela do Sul - Campo Grande / MS",2010.0,2011.0, MS,"Av. Cel. Antonino, 2053 ", Conj. Res. Estrela do Sul , Campo Grande ,vw-volkswagen,17/06/2022
1191544,Fusion SEL 2.3 16v A/T,Preta,Gasolina,,,https://www.shopcar.com.br/veiculos/ford/fusion-sel-2-3-16v/07-07/1191544,Fagner Faustino Barbosa,Nova Andradina - MS,2007.0,2007.0,,Nova Andradina , MS,,ford,17/06/2022
1188570,Uno Vivace 1.0 4p.,Prata,Flex,,,https://www.shopcar.com.br/veiculos/fiat/uno-vivace-1-0-4p/13-13/1188570,Lolo Ve�culos,"Rodovia MS 156, 2595 - Ch�cara Sidelis - Dourados / MS",2013.0,2013.0, MS,"Rodovia MS 156, 2595 ", Ch�cara Sidelis , Dourados ,fiat,17/06/2022
1192534,Palio Attractive 1.0 4p.,Prata,Flex,,,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-0-4p/12-13/1192534,Paulo do Amaral,Campo Grande - MS,2012.0,2013.0,,Campo Grande , MS,,fiat,17/06/2022
1188342,Fusion SEL 2.3 16v,Preta,Gasolina,,,https://www.shopcar.com.br/veiculos/ford/fusion-sel-2-3-16v/06-06/1188342,Federal Car,"Av. Bandeirantes, 2236 - Nova Bandeirantes - Campo Grande / MS",2006.0,2006.0, MS,"Av. Bandeirantes, 2236 ", Nova Bandeirantes , Campo Grande ,ford,17/06/2022
1182177,Gol Trend 1.0 4p.,Branca,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-trend-1-0-4p/12-13/1182177,Jo�o Daral Ve�culos,"R. Dom Pedro I, 405 - Vila Industrial - Dourados / MS",2012.0,2013.0, MS,"R. Dom Pedro I, 405 ", Vila Industrial , Dourados ,vw-volkswagen,17/06/2022
